Date,DOY,Sample,Sub-Sample,Lat,Long_,Sample_type,Animals,DM,MM,Biomass,NDF,ADF,CP,TDN_based_ADF,TDN_based_NDF,Satellite_Images_Dates,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDVI,NDWI,EVI,LAI,DVI,GCI,GEMI,SAVI,TEMP_MAX,TEMP_MIN,RAD_SOL,Rainfall,WIND_SPD,EVAPOT,PRES_ATM,HUM_REL,TP_SFC_AVG,Wind_Dir,Dew_Point,Radiative_Dif_AVG,Radiative_Direct_AVG,PPFD,Longwave_Rad_AVG,Environmental Suitability Index
6/2/2022,153,27,2,-20.44669467,-54.83948333,Q4,1,36.83307396,9.853464606,4442.333333,71.87105628,46.16840805,5.309867456,52.93481013,53.81258243,5/28/2022,1320,1430,1814,1860,2567,3512,3733,3721,3842,3738,3307,2489,0.333452786,0.074835641,0.255842728,0.807638988,1861,1.051267916,-3461147.923,0.500134372,30.6,20.1,14.5,0,18.4,4.38,1012.7375,48.95833333,21.05472264,237.3686123,19.59375,99.04042021,10.85887973,216.2647172,388.327589,4.854729977
6/2/2022,153,28,1,-20.44709433,-54.83860133,G1,1,30.74413405,7.168307682,4569.333333,71.41276192,39.72993185,5.425175171,57.95038309,54.003737,5/28/2022,1351,1397,1798,1784,2493,3629,3803,3884,3969,3734,3161,2371,0.370501059,0.113323983,0.289007795,0.927630202,2100,1.160177976,-4407509.174,0.555702567,30.6,20.1,14.5,0,18.4,4.38,1012.7375,48.95833333,21.05472264,237.3686123,19.59375,99.04042021,10.85887973,216.2647172,388.327589,4.874365561
6/2/2022,153,28,2,-20.44709433,-54.83860133,G1,1,30.74995462,6.901152968,4569.333333,73.43314176,39.64294895,5.594600174,58.01814277,53.16103657,5/28/2022,1351,1397,1798,1784,2493,3629,3803,3884,3969,3734,3161,2371,0.370501059,0.113323983,0.289007795,0.927630202,2100,1.160177976,-4407509.174,0.555702567,30.6,20.1,14.5,0,18.4,4.38,1012.7375,48.95833333,21.05472264,237.3686123,19.59375,99.04042021,10.85887973,216.2647172,388.327589,3.174365561
6/2/2022,153,29,1,-20.44635133,-54.83874067,Q2,1,29.11036155,5.707275372,2562,72.41963623,41.22671465,5.936260378,56.78438928,53.58376973,5/28/2022,1296,1393,1783,1851,2517,3505,3699,3643,3805,3890,3152,2383,0.326174008,0.093862297,0.247713625,0.778227897,1792,1.043185642,-3209177.949,0.489216489,30.6,20.1,14.5,0,18.4,4.38,1012.7375,48.95833333,21.05472264,237.3686123,19.59375,99.04042021,10.85887973,216.2647172,388.327589,3.150872224
6/2/2022,153,29,2,-20.44635133,-54.83874067,Q2,1,29.11808185,5.791882664,2562,68.60652437,43.63198659,6.014558985,54.91068245,55.17421869,5/28/2022,1296,1393,1783,1851,2517,3505,3699,3643,3805,3890,3152,2383,0.326174008,0.093862297,0.247713625,0.778227897,1792,1.043185642,-3209177.949,0.489216489,30.6,20.1,14.5,0,18.4,4.38,1012.7375,48.95833333,21.05472264,237.3686123,19.59375,99.04042021,10.85887973,216.2647172,388.327589,3.350872224
6/2/2022,153,30,1,-20.44644167,-54.839228,Q3,1,32.05811247,6.704936819,2638.333333,72.71184146,41.19567801,5.766645524,56.80856683,53.46189093,5/28/2022,1319,1359,1735,1866,2484,3352,3508,3436,3618,3645,3160,2471,0.296114674,0.067571555,0.219097486,0.674694704,1570,0.980403458,-2463095.753,0.444130127,30.6,20.1,14.5,0,18.4,4.38,1012.7375,48.95833333,21.05472264,237.3686123,19.59375,99.04042021,10.85887973,216.2647172,388.327589,4.234940777
6/2/2022,153,30,2,-20.44644167,-54.839228,Q3,1,32.04152447,6.737104795,2638.333333,74.2742922,40.98109278,5.845264177,56.97572872,52.81019272,5/28/2022,1319,1359,1735,1866,2484,3352,3508,3436,3618,3645,3160,2471,0.296114674,0.067571555,0.219097486,0.674694704,1570,0.980403458,-2463095.753,0.444130127,30.6,20.1,14.5,0,18.4,4.38,1012.7375,48.95833333,21.05472264,237.3686123,19.59375,99.04042021,10.85887973,216.2647172,388.327589,4.534940777
6/2/2022,153,31,1,-20.44707067,-54.83908333,S1,0,36.94933536,6.919250987,9533,78.97354954,53.70537158,2.705945433,47.06351554,50.85013249,5/28/2022,1374,1404,1777,1679,2533,3599,3853,4116,4060,3729,3217,2430,0.420534944,0.115844441,0.335756327,1.09676639,2437,1.316263365,-5936017.778,0.630747994,30.6,20.1,14.5,0,18.4,4.38,1012.7375,48.95833333,21.05472264,237.3686123,19.59375,99.04042021,10.85887973,216.2647172,388.327589,3.80088352
6/2/2022,153,31,2,-20.44707067,-54.83908333,S1,0,36.95718706,6.719006776,9533,79.1727612,53.60000129,2.708648675,47.145599,50.7670413,5/28/2022,1374,1404,1777,1679,2533,3599,3853,4116,4060,3729,3217,2430,0.420534944,0.115844441,0.335756327,1.09676639,2437,1.316263365,-5936017.778,0.630747994,30.6,20.1,14.5,0,18.4,4.38,1012.7375,48.95833333,21.05472264,237.3686123,19.59375,99.04042021,10.85887973,216.2647172,388.327589,4.70088352
6/2/2022,153,32,1,-20.44699567,-54.839329,S2,0,38.68594122,6.693368135,14686.33333,78.52340275,57.03522419,2.183589424,44.46956036,51.03788871,5/28/2022,1357,1382,1772,1765,2474,3618,3901,3939,4206,3719,3192,2304,0.381136045,0.137064071,0.299037139,0.963916369,2174,1.222911964,-4723685.905,0.571653957,30.6,20.1,14.5,0,18.4,4.38,1012.7375,48.95833333,21.05472264,237.3686123,19.59375,99.04042021,10.85887973,216.2647172,388.327589,4.480002104
6/2/2022,153,32,2,-20.44699567,-54.839329,S2,0,38.87369742,7.136433526,14686.33333,83.13252234,57.96125735,2.189040221,43.74818053,49.11542493,5/28/2022,1357,1382,1772,1765,2474,3618,3901,3939,4206,3719,3192,2304,0.381136045,0.137064071,0.299037139,0.963916369,2174,1.222911964,-4723685.905,0.571653957,30.6,20.1,14.5,0,18.4,4.38,1012.7375,48.95833333,21.05472264,237.3686123,19.59375,99.04042021,10.85887973,216.2647172,388.327589,3.680002104
5/18/2022,138,33,1,-20.446899,-54.838422,Q2,1,34.10410918,8.814617975,6262.666667,64.61411808,42.33699417,4.871028183,55.91948154,56.83945135,5/13/2022,1303,1425,1800,1636,2374,3862,4171,4211,4230,4135,2985,2177,0.440396785,0.172557173,0.354929593,1.166135267,2575,1.339444444,-6627481.189,0.660538692,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,3.920410296
5/18/2022,138,33,2,-20.446899,-54.838422,Q2,1,34.07922264,10.60896832,6262.666667,71.29346386,45.67466268,4.86132494,53.31943777,54.05349622,5/13/2022,1303,1425,1800,1636,2374,3862,4171,4211,4230,4135,2985,2177,0.440396785,0.172557173,0.354929593,1.166135267,2575,1.339444444,-6627481.189,0.660538692,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,3.720410296
5/18/2022,138,34,1,-20.44601967,-54.83885567,Q4,1,34.65917039,7.755345376,4278.666667,74.56522508,49.75192329,5.718676315,50.14325176,52.68884462,5/13/2022,1295,1416,1761,1744,2395,3314,3544,3620,3686,3786,3174,2424,0.349739001,0.074635569,0.263400279,0.834982208,1876,1.055650199,-3517170.145,0.524559605,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,3.272361671
5/18/2022,138,34,2,-20.44601967,-54.83885567,Q4,1,34.57563743,7.757304209,4278.666667,66.42137257,44.79580941,5.718676315,54.00406447,56.0856455,5/13/2022,1295,1416,1761,1744,2395,3314,3544,3620,3686,3786,3174,2424,0.349739001,0.074635569,0.263400279,0.834982208,1876,1.055650199,-3517170.145,0.524559605,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,3.672361671
5/18/2022,138,35,1,-20.44621533,-54.83854267,Q3,1,34.3235648,5.384880017,5858,76.23757344,44.80004659,5.054008114,54.0007637,51.99130812,5/13/2022,1284,1377,1769,1590,2372,3941,4302,4174,4440,4322,2932,2068,0.448299792,0.204557786,0.359088382,1.181181768,2584,1.359525155,-6673890.997,0.672391361,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,3.22459889
5/18/2022,138,35,2,-20.44621533,-54.83854267,Q3,1,34.32963569,5.219002472,5858,74.81335504,41.97255417,5.13346519,56.2033803,52.58534961,5/13/2022,1284,1377,1769,1590,2372,3941,4302,4174,4440,4322,2932,2068,0.448299792,0.204557786,0.359088382,1.181181768,2584,1.359525155,-6673890.997,0.672391361,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,3.22459889
5/18/2022,138,36,1,-20.446813,-54.83898767,Q1,1,33.64199742,7.22783089,3926.333333,70.9631283,48.53285399,5.561901205,51.09290674,54.19127918,5/13/2022,1315,1435,1749,1681,2378,3479,3745,3742,3894,4001,2982,2231,0.380047944,0.132635253,0.289850588,0.930679429,2061,1.13950829,-4245266.56,0.57001936,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,3.68842541
5/18/2022,138,36,2,-20.446813,-54.83898767,Q1,1,33.59078055,7.201613972,3926.333333,65.16255504,44.15112599,5.542502447,54.50627285,56.61069829,5/13/2022,1315,1435,1749,1681,2378,3479,3745,3742,3894,4001,2982,2231,0.380047944,0.132635253,0.289850588,0.930679429,2061,1.13950829,-4245266.56,0.57001936,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,3.58842541
5/18/2022,138,37,1,-20.446996,-54.83918867,S1,0,37.87041033,7.728655808,12974,77.7917907,48.31762348,2.685987956,51.26057131,51.3430441,5/13/2022,1351,1429,1800,1671,2333,3570,3943,3832,4117,3862,3027,2146,0.392694894,0.152575588,0.302789983,0.97749416,2161,1.128888889,-4667333.893,0.588988825,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,4.495128294
5/18/2022,138,37,2,-20.446996,-54.83918867,S1,0,37.76561235,7.969303234,12974,79.21500179,48.70116619,2.688668583,50.96179154,50.74942275,5/13/2022,1351,1429,1800,1671,2333,3570,3943,3832,4117,3862,3027,2146,0.392694894,0.152575588,0.302789983,0.97749416,2161,1.128888889,-4667333.893,0.588988825,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,4.595128294
5/18/2022,138,38,1,-20.446863,-54.83923167,S2,0,40.12321332,7.254520457,9958.333333,80.20695339,54.12356055,2.593293788,46.73774633,50.33567974,5/13/2022,1336,1423,1807,1695,2368,3488,3785,3724,3962,3883,3008,2176,0.374423325,0.13687231,0.285100045,0.913491963,2029,1.060874377,-4114430.347,0.561583172,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,3.885444362
5/18/2022,138,38,2,-20.446863,-54.83923167,S2,0,39.85650927,6.737019223,9958.333333,76.79739543,53.90606438,2.689111306,46.90717585,51.75780637,5/13/2022,1336,1423,1807,1695,2368,3488,3785,3724,3962,3883,3008,2176,0.374423325,0.13687231,0.285100045,0.913491963,2029,1.060874377,-4114430.347,0.561583172,29.9,18.3,17.63,0,11.8,3.84,1014.466667,65.16666667,10.99631206,218.7734398,6.034722222,35.20435132,328.9837508,419.6449526,280.2067574,4.185444362
6/22/2022,173,39,1,-20.44614667,-54.838631,Q4,1,41.55993816,7.171243597,4182.666667,74.73804958,50.65066022,4.708278463,49.44313569,52.61675952,6/17/2022,2633,2279,1997,1902,2377,3028,3421,3082,3785,6610,2724,2895,0.236757624,0.16300507,0.167169118,0.486817871,1180,0.543314972,-1391078.521,0.355100813,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,9.739481541
6/22/2022,173,39,2,-20.44614667,-54.838631,Q4,1,41.48590479,6.800961519,4182.666667,76.81527219,52.70690077,4.795468805,47.8413243,51.75034997,6/17/2022,2633,2279,1997,1902,2377,3028,3421,3082,3785,6610,2724,2895,0.236757624,0.16300507,0.167169118,0.486817871,1180,0.543314972,-1391078.521,0.355100813,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,9.239481541
6/22/2022,173,40,1,-20.44657867,-54.838848,Q2,1,38.5693824,6.291428232,3687,73.35276188,48.36770215,5.360591292,51.22156003,53.19456302,6/17/2022,2222,1900,2514,2778,3091,3416,3383,3115,3278,5082,3231,2360,0.057186492,0.007220771,0.042588792,0.036086249,337,0.239061257,-113220.6005,0.085772461,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,9.044308841
6/22/2022,173,40,2,-20.44657867,-54.838848,Q2,1,38.42087936,6.583266228,3687,74.82519574,48.04765107,5.349896845,51.47087982,52.58041086,6/17/2022,2222,1900,2514,2778,3091,3416,3383,3115,3278,5082,3231,2360,0.057186492,0.007220771,0.042588792,0.036086249,337,0.239061257,-113220.6005,0.085772461,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,8.944308841
6/22/2022,173,41,1,-20.44647667,-54.83916633,Q1,1,45.16369358,8.712204664,3205,72.02173281,41.40096114,4.715676388,56.64865127,53.74973524,6/17/2022,2131,1640,1873,2094,2427,2837,2959,2622,2929,4965,2634,1974,0.111959288,0.053028941,0.074797706,0.152618101,528,0.399893219,-278224.6683,0.167921128,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,8.773338423
6/22/2022,173,41,2,-20.44647667,-54.83916633,Q1,1,45.25872606,8.587359044,3205,74.29553453,43.93528644,4.623732241,54.67441186,52.80133255,6/17/2022,2131,1640,1873,2094,2427,2837,2959,2622,2929,4965,2634,1974,0.111959288,0.053028941,0.074797706,0.152618101,528,0.399893219,-278224.6683,0.167921128,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,9.773338423
6/22/2022,173,42,1,-20.44703067,-54.838801,Q3,1,48.005068,5.469911864,3657.333333,74.66932902,52.74496364,5.088014662,47.81167332,52.64542286,6/17/2022,2906,1774,2388,3057,3613,4193,4329,3034,4400,7094,3952,3570,-0.003776063,0.053639847,-0.002822668,-0.128212412,-23,0.270519263,-550.2072783,-0.00566363,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,9.811998687
6/22/2022,173,42,2,-20.44703067,-54.838801,Q3,1,48.00454099,5.570052345,3657.333333,74.04317973,52.62904064,4.905219072,47.90197734,52.90658974,6/17/2022,2906,1774,2388,3057,3613,4193,4329,3034,4400,7094,3952,3570,-0.003776063,0.053639847,-0.002822668,-0.128212412,-23,0.270519263,-550.2072783,-0.00566363,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,9.011998687
6/22/2022,173,43,1,-20.44683167,-54.839217,S2,0,44.54795016,7.226118374,9914,77.22502981,44.91873682,2.354868882,53.90830402,51.57944007,6/17/2022,2271,1659,1813,1825,2383,3159,3482,2694,3631,5051,2829,2685,0.192299181,0.124148607,0.127240248,0.342355218,869,0.485934915,-754206.6591,0.28841686,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,9.315918566
6/22/2022,173,43,2,-20.44683167,-54.839217,S2,0,44.3708304,6.538832072,9914,77.8948472,49.25302721,2.268784209,50.53189181,51.30005923,6/17/2022,2271,1659,1813,1825,2383,3159,3482,2694,3631,5051,2829,2685,0.192299181,0.124148607,0.127240248,0.342355218,869,0.485934915,-754206.6591,0.28841686,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,9.815918566
6/22/2022,173,44,1,-20.446942,-54.839051,S1,0,43.92313446,6.845395676,9206.666667,82.7682766,57.18153526,2.532049149,44.35558404,49.26735183,6/17/2022,2552,1647,1833,2013,2800,3565,3935,2682,4150,5927,3244,3213,0.142492013,0.122531783,0.095499395,0.22751681,669,0.463175123,-446842.5568,0.213715259,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,9.489520767
6/22/2022,173,44,2,-20.446942,-54.839051,S1,0,43.90675988,6.379170524,9206.666667,76.83860407,51.91911147,2.624597293,48.45501216,51.74061824,6/17/2022,2552,1647,1833,2013,2800,3565,3935,2682,4150,5927,3244,3213,0.142492013,0.122531783,0.095499395,0.22751681,669,0.463175123,-446842.5568,0.213715259,26.6,19.1,10.94,18.4,16.3,2.54,1013.266667,77.04166667,24.97803556,175.8164436,16.50694444,171.6581871,11.77033932,358.9502015,367.5249547,9.089520767
4/20/2022,110,45,1,-20.446484,-54.83907833,Q1,1,30.05683738,6.586856253,4294,70.87676558,38.75382401,5.786000154,58.7107711,54.22730108,4/18/2022,1305,1360,1725,1565,2291,3819,4102,4009,4194,4235,2877,2073,0.438464299,0.186253712,0.343934703,1.126355756,2444,1.324057971,-5970154.397,0.657637456,27.8,17.1,21.86,0,11.3,4.7,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,3.146386078
4/20/2022,110,45,2,-20.446484,-54.83907833,Q1,1,30.02694329,6.294214887,4294,67.7071701,35.75712618,5.783110044,61.04519871,55.54933935,4/18/2022,1305,1360,1725,1565,2291,3819,4102,4009,4194,4235,2877,2073,0.438464299,0.186253712,0.343934703,1.126355756,2444,1.324057971,-5970154.397,0.657637456,27.8,17.1,21.86,0,11.3,4.7,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,2.846386078
4/20/2022,110,46,1,-20.44663733,-54.83861033,Q4,1,28.78341369,6.778320603,5192.333333,68.78783987,36.85591174,7.124578025,60.18924475,55.09859199,4/18/2022,1301,1352,1755,1537,2335,4031,4302,4207,4401,4493,2901,2031,0.464832869,0.205423172,0.372992546,1.23148703,2670,1.397150997,-7125607.649,0.697188615,27.8,17.1,21.86,0,11.3,4.7,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,3.460361421
4/20/2022,110,46,2,-20.44663733,-54.83861033,Q4,1,28.84883908,6.248385908,5192.333333,69.78108978,37.97595952,7.223354582,59.31672753,54.68430745,4/18/2022,1301,1352,1755,1537,2335,4031,4302,4207,4401,4493,2901,2031,0.464832869,0.205423172,0.372992546,1.23148703,2670,1.397150997,-7125607.649,0.697188615,27.8,17.1,21.86,0,11.3,4.7,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,3.960361421
4/20/2022,110,47,1,-20.44633833,-54.838897,Q2,1,30.73544157,7.266094421,3356,72.21393243,46.55785561,6.680432704,52.63143048,53.66956878,4/18/2022,1299,1367,1761,1556,2326,3944,4235,4180,4322,4324,2923,2072,0.457461646,0.193098689,0.366185862,1.206860447,2624,1.373651334,-6882150.011,0.686132659,27.8,17.1,21.86,0,11.3,4.7,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,4.656454672
4/20/2022,110,47,2,-20.44633833,-54.838897,Q2,1,31.75757204,8.976148087,3356,74.89090205,46.79342893,6.51203639,52.44791886,52.55300475,4/18/2022,1299,1367,1761,1556,2326,3944,4235,4180,4322,4324,2923,2072,0.457461646,0.193098689,0.366185862,1.206860447,2624,1.373651334,-6882150.011,0.686132659,27.8,17.1,21.86,0,11.3,4.7,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,3.956454672
4/20/2022,110,48,1,-20.44671033,-54.838811,Q3,1,28.86976892,7.47598933,6192,71.23778429,43.98267406,7.538986903,54.6374969,54.07672017,4/18/2022,1311,1346,1711,1550,2306,3893,4176,4094,4210,4386,2866,2046,0.450744153,0.189937818,0.357022567,1.173707646,2544,1.392752776,-6468816.854,0.676056338,27.8,17.1,21.86,0,11.3,4.69,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,3.952894401
4/20/2022,110,48,2,-20.44671033,-54.838811,Q3,1,28.13272708,6.22917585,6192,70.53105681,43.21796751,7.271757344,55.23320331,54.3714962,4/18/2022,1311,1346,1711,1550,2306,3893,4176,4094,4210,4386,2866,2046,0.450744153,0.189937818,0.357022567,1.173707646,2544,1.392752776,-6468816.854,0.676056338,27.8,17.1,21.86,0,11.3,4.69,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,4.352894401
4/20/2022,110,49,1,-20.44692733,-54.83924367,S2,0,36.17917075,6.950634951,9581.666667,78.41562588,56.377109,3.082142645,44.98223209,51.08284244,4/18/2022,1356,1291,1621,1438,2124,3687,4081,3955,4374,4220,2713,1859,0.466716113,0.234372795,0.361509117,1.189939987,2517,1.439851943,-6332182.839,0.70000927,27.8,17.1,21.86,0,11.3,4.69,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,3.56135954
4/20/2022,110,49,2,-20.44692733,-54.83924367,S2,0,36.11208889,6.84605271,9581.666667,79.1937791,55.66626578,3.16388557,45.53597896,50.75827474,4/18/2022,1356,1291,1621,1438,2124,3687,4081,3955,4374,4220,2713,1859,0.466716113,0.234372795,0.361509117,1.189939987,2517,1.439851943,-6332182.839,0.70000927,27.8,17.1,21.86,0,11.3,4.69,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,3.36135954
4/20/2022,110,50,1,-20.446941,-54.83911033,S1,0,32.56358783,6.519124147,13575.66667,76.24313994,51.66751838,3.658248606,48.65100318,51.98898633,4/18/2022,1359,1278,1626,1420,2139,3668,4051,3892,4331,4215,2716,1866,0.465361446,0.229175536,0.357225434,1.174441618,2472,1.393603936,-6107735.014,0.697976471,27.8,17.1,21.86,0,11.3,4.69,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,3.660641566
4/20/2022,110,50,2,-20.446941,-54.83911033,S1,0,32.52050605,6.132669543,13575.66667,77.22433069,47.84345915,3.836273814,51.62994532,51.57973167,4/18/2022,1359,1278,1626,1420,2139,3668,4051,3892,4331,4215,2716,1866,0.465361446,0.229175536,0.357225434,1.174441618,2472,1.393603936,-6107735.014,0.697976471,27.8,17.1,21.86,0,11.3,4.69,1015.504167,58.54166667,25.46273514,166.5299119,17.15763889,35.43195945,347.9867691,522.8047134,371.8872319,4.160641566
4/6/2022,96,51,1,-20.44615233,-54.838854,Q2,1,19.58893888,9.199549685,2955,72.36301655,42.46375956,9.58697173,55.8207313,53.6073858,4/3/2022,1309,1400,1715,1566,2204,3636,3946,3747,3970,4034,2932,2142,0.410502541,0.150391191,0.311475316,1.008917694,2181,1.18483965,-4754130.547,0.615695869,31,21.5,21.5,2,14.4,4.55,1013.45,75.20833333,27.98893035,154.6669774,22.13194444,55.43210602,306.5506366,532.417331,411.7603651,4.927566347
4/6/2022,96,51,2,-20.44615233,-54.838854,Q2,1,19.61988698,8.906884271,2955,71.36229857,44.30045348,9.670904535,54.38994674,54.02478527,4/3/2022,1309,1400,1715,1566,2204,3636,3946,3747,3970,4034,2932,2142,0.410502541,0.150391191,0.311475316,1.008917694,2181,1.18483965,-4754130.547,0.615695869,31,21.5,21.5,2,14.4,4.55,1013.45,75.20833333,27.98893035,154.6669774,22.13194444,55.43210602,306.5506366,532.417331,411.7603651,4.527566347
4/6/2022,96,52,1,-20.44665567,-54.83932933,Q4,1,22.17971954,7.476187169,3579,73.48903391,44.11469069,6.639711346,54.53465595,53.13772395,4/3/2022,1321,1397,1707,1570,2210,3632,3987,3819,3984,4017,2939,2122,0.417331601,0.150946122,0.319696367,1.038661454,2249,1.237258348,-5055280.91,0.625939326,31,21.5,21.5,2,14.4,4.54,1013.45,75.20833333,27.98893035,154.6669774,22.13194444,55.43210602,306.5506366,532.417331,411.7603651,3.931185749
4/6/2022,96,52,2,-20.44665567,-54.83932933,Q4,1,22.14965787,7.198381035,3579,73.35479782,45.08086328,6.11769724,53.78200751,53.19371383,4/3/2022,1321,1397,1707,1570,2210,3632,3987,3819,3984,4017,2939,2122,0.417331601,0.150946122,0.319696367,1.038661454,2249,1.237258348,-5055280.91,0.625939326,31,21.5,21.5,2,14.4,4.54,1013.45,75.20833333,27.98893035,154.6669774,22.13194444,55.43210602,306.5506366,532.417331,411.7603651,5.631185749
4/6/2022,96,53,1,-20.44704667,-54.83899467,G1,1,19.01513184,6.819103435,3683.666667,70.1673991,36.73007358,7.962381874,60.28727268,54.52317783,4/3/2022,1369,1369,1693,1518,2224,3838,4327,4138,4357,4034,2970,2163,0.463224894,0.18929985,0.368366589,1.214750321,2620,1.444181926,-6861171.376,0.694775922,31,21.5,21.5,2,14.4,4.55,1013.45,75.20833333,27.98893035,154.6669774,22.13194444,55.43210602,306.5506366,532.417331,411.7603651,4.855509194
4/6/2022,96,53,2,-20.44704667,-54.83899467,G1,1,19.03775901,6.88062918,3683.666667,71.53504095,36.23562604,8.135262155,60.67244732,53.95273442,4/3/2022,1369,1369,1693,1518,2224,3838,4327,4138,4357,4034,2970,2163,0.463224894,0.18929985,0.368366589,1.214750321,2620,1.444181926,-6861171.376,0.694775922,31,21.5,21.5,2,14.4,4.55,1013.45,75.20833333,27.98893035,154.6669774,22.13194444,55.43210602,306.5506366,532.417331,411.7603651,4.055509194
4/6/2022,96,54,1,-20.447071,-54.83874133,Q1,1,16.93565402,9.183504268,3404.333333,73.96463199,38.62572938,8.608928308,58.81055681,52.939352,4/3/2022,1369,1401,1750,1513,2228,3871,4205,3940,4245,4082,2974,2097,0.445076105,0.176063167,0.34530937,1.1313293,2427,1.251428571,-5887360.1,0.667552948,31,21.5,21.5,2,14.4,4.55,1013.45,75.20833333,27.98893035,154.6669774,22.13194444,55.43210602,306.5506366,532.417331,411.7603651,5.945890336
